cost,component,location,carrier,0
capital,Link,IT0 1,methanolisation,11292.45393
capital,Link,IT0 1,rural air heat pump,8091.34146
capital,Link,IT0 1,rural biomass boiler,487535290.83604
capital,Link,IT0 1,rural gas boiler,761398873.19759
capital,Link,IT0 1,rural ground heat pump,192329899.30704
capital,Link,IT0 1,rural resistive heater,12709872.42164
capital,Link,IT0 1,urban central air heat pump,68902237.72466
capital,Link,IT0 1,urban central gas CHP,2106.89152
capital,Link,IT0 1,urban central gas boiler,56985053.60893
capital,Link,IT0 1,urban central resistive heater,3578.99186
capital,Link,IT0 1,urban central solid biomass CHP,87244269.97266
capital,Link,IT0 1,urban central solid biomass CHP CC,73238.25967
capital,Link,IT0 1,urban decentral air heat pump,3052479492.08375
capital,Link,IT0 1,urban decentral biomass boiler,745381592.56624
capital,Link,IT0 1,urban decentral gas boiler,1164085380.79148
capital,Link,IT0 1,urban decentral resistive heater,68987445.15596
capital,Link,IT0 1,waste CHP,2787.70435
capital,Link,IT4 0,Combined-Cycle Gas,1993.96848
capital,Link,IT4 0,DC,64110410.9741
capital,Link,IT4 0,H2 Electrolysis,2091.42567
capital,Link,IT4 0,Haber-Bosch,8748.68588
capital,Link,IT4 0,Open-Cycle Gas,1290.23736
capital,Link,IT4 0,SMR,12952.52906
capital,Link,IT4 0,Sabatier,778.05243
capital,Link,IT4 0,battery charger,16293.74163
capital,Link,IT4 0,biogas to gas,6084816.04962
capital,Link,IT4 0,biomass to liquid,1730.6392
capital,Link,IT4 0,biomass-to-methanol,2095.18282
capital,Link,IT4 0,electricity distribution grid,75755210.8216
capital,Link,IT4 0,heat100-200 industry electric boiler steam,317.56207
capital,Link,IT4 0,heat100-200 industry gas,551936.57369
capital,Link,IT4 0,heat100-200 industry industrial heat pump high temperature,10787778.41109
capital,Link,IT4 0,heat100-200 industry solid biomass,632.87941
capital,Link,IT4 0,heat200-500 industry gas,212864.65935
capital,Link,IT4 0,heat200-500 industry hydrogen,117.1468
capital,Link,IT4 0,heat200-500 industry solid biomass,327.58605
capital,Link,IT4 0,heat<100 industry electric boiler steam,300.37038
capital,Link,IT4 0,heat<100 industry gas,973614.73444
capital,Link,IT4 0,heat<100 industry industrial heat pump medium temperature,16760512.99603
capital,Link,IT4 0,heat<100 industry solid biomass,561.12634
capital,Link,IT4 0,heat>500 industry gas,371452.0075
capital,Link,IT4 0,heat>500 industry hydrogen,102.69107
capital,Link,IT4 0,home battery charger,3667.1515
capital,Link,IT4 0,methanolisation,6203.17741
capital,Link,IT4 0,rural air heat pump,4604.82524
capital,Link,IT4 0,rural biomass boiler,143184892.20312
capital,Link,IT4 0,rural gas boiler,223616254.31344
capital,Link,IT4 0,rural ground heat pump,9481551.09182
capital,Link,IT4 0,rural resistive heater,1360662.29775
capital,Link,IT4 0,urban central air heat pump,1003902.61634
capital,Link,IT4 0,urban central gas CHP,2181.13119
capital,Link,IT4 0,urban central gas boiler,1212200.36296
capital,Link,IT4 0,urban central resistive heater,115902.70103
capital,Link,IT4 0,urban central solid biomass CHP,1840.00788
capital,Link,IT4 0,urban central solid biomass CHP CC,3257.71868
capital,Link,IT4 0,urban decentral air heat pump,96272383.60278
capital,Link,IT4 0,urban decentral biomass boiler,6362606.24631
capital,Link,IT4 0,urban decentral gas boiler,9936678.05716
capital,Link,IT4 0,urban decentral resistive heater,1520880.60718
capital,Link,IT4 0,waste CHP,2102.80054
capital,Link,LT0 0,CO2 pipeline,6835.45336
capital,Link,LT0 0,Combined-Cycle Gas,120296827.82703
capital,Link,LT0 0,DC,49763675.72641
capital,Link,LT0 0,H2 Electrolysis,1926.56024
capital,Link,LT0 0,Haber-Bosch,10949.12385
capital,Link,LT0 0,Open-Cycle Gas,1217.58734
capital,Link,LT0 0,SMR,57568.72738
capital,Link,LT0 0,Sabatier,763.71277
capital,Link,LT0 0,battery charger,3511.20892
capital,Link,LT0 0,biogas to gas,7164581.285
capital,Link,LT0 0,biomass to liquid,4155285.1217
capital,Link,LT0 0,biomass-to-methanol,2705.98118
capital,Link,LT0 0,electricity distribution grid,80311668.29166
capital,Link,LT0 0,gas pipeline,2535034.01006
capital,Link,LT0 0,gas pipeline new,4391.81522
capital,Link,LT0 0,heat100-200 industry electric boiler steam,284.7601
capital,Link,LT0 0,heat100-200 industry gas,545739.31996
capital,Link,LT0 0,heat100-200 industry industrial heat pump high temperature,10634632.92111
capital,Link,LT0 0,heat100-200 industry solid biomass,27313.26648
capital,Link,LT0 0,heat200-500 industry gas,56629.8612
capital,Link,LT0 0,heat200-500 industry hydrogen,110.92269
capital,Link,LT0 0,heat200-500 industry solid biomass,852460.76569
capital,Link,LT0 0,heat<100 industry electric boiler steam,281.47142
capital,Link,LT0 0,heat<100 industry gas,496126.47582
capital,Link,LT0 0,heat<100 industry industrial heat pump medium temperature,11306.70243
capital,Link,LT0 0,heat<100 industry solid biomass,7954259.24699
capital,Link,LT0 0,heat>500 industry gas,67504.54763
capital,Link,LT0 0,heat>500 industry hydrogen,138.09575
capital,Link,LT0 0,home battery charger,3570.46058
capital,Link,LT0 0,methanolisation,43063.31947
capital,Link,LT0 0,rural air heat pump,1526.35448
capital,Link,LT0 0,rural biomass boiler,305889302.59146
capital,Link,LT0 0,rural gas boiler,1863.97268
capital,Link,LT0 0,rural ground heat pump,24937354.77627
capital,Link,LT0 0,rural resistive heater,142313.96273
capital,Link,LT0 0,urban central air heat pump,3508.95922
capital,Link,LT0 0,urban central gas CHP,1667.91089
capital,Link,LT0 0,urban central gas boiler,18439519.44068
capital,Link,LT0 0,urban central resistive heater,950460.77998
capital,Link,LT0 0,urban central solid biomass CHP,65032886.05641
capital,Link,LT0 0,urban central solid biomass CHP CC,27722260.70766
capital,Link,LT0 0,urban decentral air heat pump,3637677.02325
capital,Link,LT0 0,urban decentral biomass boiler,298503903.65752
capital,Link,LT0 0,urban decentral gas boiler,3480.91209
capital,Link,LT0 0,urban decentral resistive heater,144190.98692
capital,Link,LT0 0,waste CHP,1985.80819
capital,Link,LU0 0,Combined-Cycle Gas,7580.46589
capital,Link,LU0 0,H2 Electrolysis,1916.86676
capital,Link,LU0 0,Haber-Bosch,8015.21529
capital,Link,LU0 0,Open-Cycle Gas,4547623.15676
capital,Link,LU0 0,SMR,17522.49946
capital,Link,LU0 0,Sabatier,784.32193
capital,Link,LU0 0,battery charger,4044.32305
capital,Link,LU0 0,biogas to gas,3311543.04034
capital,Link,LU0 0,biomass to liquid,2760.28806
capital,Link,LU0 0,biomass-to-methanol,2511.41018
capital,Link,LU0 0,electricity distribution grid,47352873.80316
capital,Link,LU0 0,gas pipeline,2722504.25282
capital,Link,LU0 0,heat100-200 industry electric boiler steam,278.0709
capital,Link,LU0 0,heat100-200 industry gas,173636.31043
capital,Link,LU0 0,heat100-200 industry industrial heat pump high temperature,3389679.42179
capital,Link,LU0 0,heat100-200 industry solid biomass,3638.6076
capital,Link,LU0 0,heat200-500 industry gas,35660.19886
capital,Link,LU0 0,heat200-500 industry hydrogen,143.00356
capital,Link,LU0 0,heat200-500 industry solid biomass,536670.30778
capital,Link,LU0 0,heat<100 industry electric boiler steam,284.45832
capital,Link,LU0 0,heat<100 industry gas,179846.61776
capital,Link,LU0 0,heat<100 industry industrial heat pump medium temperature,3090727.5303
capital,Link,LU0 0,heat<100 industry solid biomass,4851.8733
capital,Link,LU0 0,heat>500 industry gas,134537.78437
capital,Link,LU0 0,heat>500 industry hydrogen,121.00984
capital,Link,LU0 0,home battery charger,3552.59411
capital,Link,LU0 0,methanolisation,10283.93313
capital,Link,LU0 0,rural air heat pump,4561.24361
capital,Link,LU0 0,rural biomass boiler,2232541.49566
capital,Link,LU0 0,rural gas boiler,12352115.76839
capital,Link,LU0 0,rural ground heat pump,1181757.23623
capital,Link,LU0 0,rural resistive heater,148137.10344
capital,Link,LU0 0,urban central air heat pump,13217.95201
capital,Link,LU0 0,urban central gas CHP,4676170.41659
capital,Link,LU0 0,urban central gas boiler,3185035.50143
capital,Link,LU0 0,urban central resistive heater,791387.65254
capital,Link,LU0 0,urban central solid biomass CHP,10105902.22496
capital,Link,LU0 0,urban central solid biomass CHP CC,439337.30646
capital,Link,LU0 0,urban decentral air heat pump,5695242.35422
capital,Link,LU0 0,urban decentral biomass boiler,17850600.09401
capital,Link,LU0 0,urban decentral gas boiler,98763082.04116
capital,Link,LU0 0,urban decentral resistive heater,1277607.70058
capital,Link,LU0 0,waste CHP,2041.84954
capital,Link,LV0 0,Combined-Cycle Gas,113904697.4641
capital,Link,LV0 0,H2 Electrolysis,1936.72522
capital,Link,LV0 0,Haber-Bosch,11968.49934
capital,Link,LV0 0,Open-Cycle Gas,1214.15216
capital,Link,LV0 0,SMR,113912.32263
capital,Link,LV0 0,Sabatier,761.73434
capital,Link,LV0 0,battery charger,3513.53552
capital,Link,LV0 0,biogas to gas,14812924.78962
capital,Link,LV0 0,biomass to liquid,200208816.88235
capital,Link,LV0 0,biomass-to-methanol,2682.80728
capital,Link,LV0 0,electricity distribution grid,46397411.12133
capital,Link,LV0 0,gas pipeline,2539116.37222
capital,Link,LV0 0,heat100-200 industry electric boiler steam,306.32986
capital,Link,LV0 0,heat100-200 industry gas,279080.01987
capital,Link,LV0 0,heat100-200 industry industrial heat pump high temperature,5434918.83626
capital,Link,LV0 0,heat100-200 industry solid biomass,16836.18553
capital,Link,LV0 0,heat200-500 industry gas,39857.20815
capital,Link,LV0 0,heat200-500 industry hydrogen,117.78787
capital,Link,LV0 0,heat200-500 industry solid biomass,600009.86423
capital,Link,LV0 0,heat<100 industry electric boiler steam,285.45197
capital,Link,LV0 0,heat<100 industry gas,651139.79839
capital,Link,LV0 0,heat<100 industry industrial heat pump medium temperature,15655.07284
capital,Link,LV0 0,heat<100 industry solid biomass,10439163.24722
capital,Link,LV0 0,heat>500 industry gas,69598.13024
capital,Link,LV0 0,heat>500 industry hydrogen,136.99647
capital,Link,LV0 0,home battery charger,3575.35133
capital,Link,LV0 0,methanolisation,90790.058
capital,Link,LV0 0,rural air heat pump,1968.74534
capital,Link,LV0 0,rural biomass boiler,213807611.23631
capital,Link,LV0 0,rural gas boiler,58472634.80708
capital,Link,LV0 0,rural ground heat pump,2900.67488
capital,Link,LV0 0,rural resistive heater,115415.40273
capital,Link,LV0 0,urban central air heat pump,3609.48909
capital,Link,LV0 0,urban central gas CHP,1629.74
capital,Link,LV0 0,urban central gas boiler,14100233.64528
capital,Link,LV0 0,urban central resistive heater,525953.38435
capital,Link,LV0 0,urban central solid biomass CHP,48902077.89009
capital,Link,LV0 0,urban central solid biomass CHP CC,39260646.10251
capital,Link,LV0 0,urban decentral air heat pump,1558.48179
capital,Link,LV0 0,urban decentral biomass boiler,200011537.09784
capital,Link,LV0 0,urban decentral gas boiler,54699650.29916
capital,Link,LV0 0,urban decentral resistive heater,107968.08685
capital,Link,LV0 0,waste CHP,1907.10204
capital,Link,ME0 0,CO2 pipeline,4648.67491
capital,Link,ME0 0,Combined-Cycle Gas,1896.0147
capital,Link,ME0 0,EAF,1990.80176
capital,Link,ME0 0,H2 DRI,1460.84758
capital,Link,ME0 0,H2 Electrolysis,1874.69292
capital,Link,ME0 0,Haber-Bosch,6505.41798
capital,Link,ME0 0,Open-Cycle Gas,1250.975
capital,Link,ME0 0,SMR,24796.49385
capital,Link,ME0 0,Sabatier,800.08641
capital,Link,ME0 0,battery charger,5001.50004
capital,Link,ME0 0,biogas to gas,17719.35129
capital,Link,ME0 0,biomass to liquid,15080041.26266
capital,Link,ME0 0,biomass-to-methanol,2620.59529
capital,Link,ME0 0,electricity distribution grid,24958296.15441
capital,Link,ME0 0,gas DRI,1780.6979
capital,Link,ME0 0,heat100-200 industry electric boiler steam,423.30673
capital,Link,ME0 0,heat100-200 industry gas,68226.53632
capital,Link,ME0 0,heat100-200 industry industrial heat pump high temperature,16710.30281
capital,Link,ME0 0,heat100-200 industry solid biomass,1081738.37066
capital,Link,ME0 0,heat200-500 industry gas,10554.18712
capital,Link,ME0 0,heat200-500 industry hydrogen,128.17057
capital,Link,ME0 0,heat200-500 industry solid biomass,158219.97076
capital,Link,ME0 0,heat<100 industry electric boiler steam,427.54727
capital,Link,ME0 0,heat<100 industry gas,68227.09958
capital,Link,ME0 0,heat<100 industry industrial heat pump medium temperature,8109.69142
capital,Link,ME0 0,heat<100 industry solid biomass,1087819.64799
capital,Link,ME0 0,heat>500 industry gas,44489.6952
capital,Link,ME0 0,heat>500 industry hydrogen,149.65269
capital,Link,ME0 0,home battery charger,5879.71156
capital,Link,ME0 0,methanolisation,17371.32271
capital,Link,ME0 0,rural air heat pump,3908.63685
capital,Link,ME0 0,rural biomass boiler,12781.5102
capital,Link,ME0 0,rural gas boiler,11588334.84302
capital,Link,ME0 0,rural ground heat pump,9023.46967
capital,Link,ME0 0,rural resistive heater,961579.04301
capital,Link,ME0 0,urban central air heat pump,4199.01513
capital,Link,ME0 0,urban central gas CHP,1901.57836
capital,Link,ME0 0,urban central gas boiler,271823.2615
capital,Link,ME0 0,urban central resistive heater,48746.56257
capital,Link,ME0 0,urban central solid biomass CHP,2564489.5706
capital,Link,ME0 0,urban central solid biomass CHP CC,79402.33984
capital,Link,ME0 0,urban decentral air heat pump,3920.76148
capital,Link,ME0 0,urban decentral biomass boiler,12436.91767
capital,Link,ME0 0,urban decentral gas boiler,18160556.0283
capital,Link,ME0 0,urban decentral resistive heater,1515260.967
capital,Link,ME0 0,waste CHP,1919.41825
capital,Link,MK0 0,CO2 pipeline,4719.74078
capital,Link,MK0 0,Combined-Cycle Gas,23053469.41792
capital,Link,MK0 0,EAF,2018.33507
capital,Link,MK0 0,H2 DRI,1471.49237
capital,Link,MK0 0,H2 Electrolysis,1918.20681
capital,Link,MK0 0,Haber-Bosch,6825.40644
capital,Link,MK0 0,Open-Cycle Gas,1250.01871
capital,Link,MK0 0,SMR,32041.95056
capital,Link,MK0 0,Sabatier,793.95383
capital,Link,MK0 0,battery charger,5167.04444
capital,Link,MK0 0,biogas to gas,3489061.63201
capital,Link,MK0 0,biomass to liquid,10545461.01837
capital,Link,MK0 0,biomass-to-methanol,2608.19246
capital,Link,MK0 0,electricity distribution grid,66140393.98437
capital,Link,MK0 0,gas DRI,1802.07986
capital,Link,MK0 0,gas pipeline new,3032984.30159
capital,Link,MK0 0,heat100-200 industry electric boiler steam,384.27027
capital,Link,MK0 0,heat100-200 industry gas,130243.61708
capital,Link,MK0 0,heat100-200 industry industrial heat pump high temperature,22847.7104
capital,Link,MK0 0,heat100-200 industry solid biomass,2072376.55477
capital,Link,MK0 0,heat200-500 industry gas,12597.36375
capital,Link,MK0 0,heat200-500 industry hydrogen,130.27475
capital,Link,MK0 0,heat200-500 industry solid biomass,189764.51496
capital,Link,MK0 0,heat<100 industry electric boiler steam,382.3615
capital,Link,MK0 0,heat<100 industry gas,161245.55967
capital,Link,MK0 0,heat<100 industry industrial heat pump medium temperature,9386.18887
capital,Link,MK0 0,heat<100 industry solid biomass,2580109.6861
capital,Link,MK0 0,heat>500 industry gas,10936.79356
capital,Link,MK0 0,heat>500 industry hydrogen,185.78843
capital,Link,MK0 0,home battery charger,31598.32983
capital,Link,MK0 0,methanolisation,23283.84299
capital,Link,MK0 0,rural air heat pump,2733.1649
capital,Link,MK0 0,rural biomass boiler,9595.67302
capital,Link,MK0 0,rural gas boiler,44976812.88885
capital,Link,MK0 0,rural ground heat pump,5895.44586
capital,Link,MK0 0,rural resistive heater,4628459.80188
capital,Link,MK0 0,urban central air heat pump,3748.71083
capital,Link,MK0 0,urban central gas CHP,1864.96481
capital,Link,MK0 0,urban central gas boiler,3146328.7872
capital,Link,MK0 0,urban central resistive heater,461197.84221
capital,Link,MK0 0,urban central solid biomass CHP,16621780.90292
capital,Link,MK0 0,urban central solid biomass CHP CC,17961.17625
capital,Link,MK0 0,urban decentral air heat pump,2719.22526
capital,Link,MK0 0,urban decentral biomass boiler,9574.90795
capital,Link,MK0 0,urban decentral gas boiler,36846794.43199
capital,Link,MK0 0,urban decentral resistive heater,3814862.00009
capital,Link,MK0 0,waste CHP,2029.38375
capital,Link,NL0 0,CO2 pipeline,2264.99186
capital,Link,NL0 0,Combined-Cycle Gas,1094825937.40789
capital,Link,NL0 0,DC,70406187.00672
capital,Link,NL0 0,EAF,2776.18552
capital,Link,NL0 0,H2 DRI,1708.0997
capital,Link,NL0 0,H2 Electrolysis,2133.01078
capital,Link,NL0 0,Haber-Bosch,328720210.21681
capital,Link,NL0 0,Open-Cycle Gas,1404.54713
capital,Link,NL0 0,SMR,209815825.14803
capital,Link,NL0 0,Sabatier,779.26939
capital,Link,NL0 0,battery charger,3602.15734
capital,Link,NL0 0,biogas to gas,65401789.3411
capital,Link,NL0 0,biomass to liquid,2357.03126
capital,Link,NL0 0,biomass-to-methanol,2411.86088
capital,Link,NL0 0,electricity distribution grid,861631236.0518
capital,Link,NL0 0,gas DRI,2451.04384
capital,Link,NL0 0,gas pipeline,42931588.67236
capital,Link,NL0 0,heat100-200 industry electric boiler steam,438.70544
capital,Link,NL0 0,heat100-200 industry gas,17164804.77644
capital,Link,NL0 0,heat100-200 industry industrial heat pump high temperature,335544419.25815
capital,Link,NL0 0,heat100-200 industry solid biomass,824.04498
capital,Link,NL0 0,heat200-500 industry gas,1635908.01522
capital,Link,NL0 0,heat200-500 industry hydrogen,105.23256
capital,Link,NL0 0,heat200-500 industry solid biomass,23236036.27038
capital,Link,NL0 0,heat<100 industry electric boiler steam,427.12549
capital,Link,NL0 0,heat<100 industry gas,14634749.16297
capital,Link,NL0 0,heat<100 industry industrial heat pump medium temperature,251953985.95802
capital,Link,NL0 0,heat<100 industry solid biomass,882.14228
capital,Link,NL0 0,heat>500 industry gas,5555284.02905
capital,Link,NL0 0,heat>500 industry hydrogen,146.74649
capital,Link,NL0 0,home battery charger,3584.07224
capital,Link,NL0 0,methanolisation,23043.55552
capital,Link,NL0 0,rural air heat pump,7751.43318
capital,Link,NL0 0,rural biomass boiler,11547210.89408
capital,Link,NL0 0,rural gas boiler,383193866.87589
capital,Link,NL0 0,rural ground heat pump,448668202.6137
capital,Link,NL0 0,rural resistive heater,4069527.34444
capital,Link,NL0 0,urban central air heat pump,25254243.70115
capital,Link,NL0 0,urban central gas CHP,2357.57011
capital,Link,NL0 0,urban central gas boiler,52384636.10171
capital,Link,NL0 0,urban central resistive heater,8141356.30274
capital,Link,NL0 0,urban central solid biomass CHP,6009.66949
capital,Link,NL0 0,urban central solid biomass CHP CC,21253.34208
capital,Link,NL0 0,urban decentral air heat pump,333328604.845
capital,Link,NL0 0,urban decentral biomass boiler,106081921.72225
capital,Link,NL0 0,urban decentral gas boiler,3520325571.53888
capital,Link,NL0 0,urban decentral resistive heater,8898375.87331
capital,Link,NL0 0,waste CHP,2707.68808
capital,Link,NO1 0,CO2 pipeline,39857.26318
capital,Link,NO1 0,Combined-Cycle Gas,78905738.55627
capital,Link,NO1 0,DC,136411573.39264
capital,Link,NO1 0,EAF,2455.89711
capital,Link,NO1 0,H2 DRI,1622.17001
capital,Link,NO1 0,H2 Electrolysis,1971.35336
capital,Link,NO1 0,Haber-Bosch,777042239.02545
capital,Link,NO1 0,Open-Cycle Gas,1200.88802
capital,Link,NO1 0,SMR,496153242.92137
capital,Link,NO1 0,Sabatier,797.64504
capital,Link,NO1 0,battery charger,3540.44631
capital,Link,NO1 0,biogas to gas,15925744.02
capital,Link,NO1 0,biomass to liquid,1585.11934
capital,Link,NO1 0,biomass-to-methanol,2069.69618
capital,Link,NO1 0,electricity distribution grid,736179805.12655
capital,Link,NO1 0,gas DRI,2162.22045
capital,Link,NO1 0,gas pipeline,28954989.67369
capital,Link,NO1 0,gas pipeline new,36750311.35869
capital,Link,NO1 0,heat100-200 industry electric boiler steam,386.36072
capital,Link,NO1 0,heat100-200 industry gas,3671108.04479
capital,Link,NO1 0,heat100-200 industry industrial heat pump high temperature,71763334.23453
capital,Link,NO1 0,heat100-200 industry solid biomass,299.72269
capital,Link,NO1 0,heat200-500 industry gas,430960.07253
capital,Link,NO1 0,heat200-500 industry hydrogen,97.13608
capital,Link,NO1 0,heat200-500 industry solid biomass,203.51307
capital,Link,NO1 0,heat<100 industry electric boiler steam,390.32236
capital,Link,NO1 0,heat<100 industry gas,2852603.41597
capital,Link,NO1 0,heat<100 industry industrial heat pump medium temperature,49109226.67429
capital,Link,NO1 0,heat<100 industry solid biomass,313.26162
capital,Link,NO1 0,heat>500 industry gas,2351020.20023
capital,Link,NO1 0,heat>500 industry hydrogen,118.99858
capital,Link,NO1 0,home battery charger,5188.88469
capital,Link,NO1 0,methanolisation,209757.3963
capital,Link,NO1 0,rural air heat pump,3583.09993
capital,Link,NO1 0,rural biomass boiler,163858502.98534
capital,Link,NO1 0,rural gas boiler,4804268.51901
capital,Link,NO1 0,rural ground heat pump,379393528.012
capital,Link,NO1 0,rural resistive heater,703321.17217
capital,Link,NO1 0,urban central air heat pump,4879.50639
capital,Link,NO1 0,urban central gas CHP,1419.7292
capital,Link,NO1 0,urban central gas boiler,15204441.1126
capital,Link,NO1 0,urban central resistive heater,291151.56076
capital,Link,NO1 0,urban central solid biomass CHP,1453.80538
capital,Link,NO1 0,urban central solid biomass CHP CC,2162.87814
capital,Link,NO1 0,urban decentral air heat pump,1601848668.94679
capital,Link,NO1 0,urban decentral biomass boiler,570579084.51274
capital,Link,NO1 0,urban decentral gas boiler,141054480.99439
capital,Link,NO1 0,urban decentral resistive heater,18259193.36307
capital,Link,NO1 0,waste CHP,2000.22332
capital,Link,PL0 0,CO2 pipeline,4606.95439
capital,Link,PL0 0,Combined-Cycle Gas,655711869.97253
capital,Link,PL0 0,DC,56388208.23462
capital,Link,PL0 0,EAF,2558.85582
capital,Link,PL0 0,H2 DRI,1630.68297
capital,Link,PL0 0,H2 Electrolysis,1893.36206
capital,Link,PL0 0,Haber-Bosch,12995.65824
capital,Link,PL0 0,Open-Cycle Gas,1671.33884
capital,Link,PL0 0,SMR,25080.48315
capital,Link,PL0 0,Sabatier,804.52784
capital,Link,PL0 0,battery charger,3773.86971
capital,Link,PL0 0,biogas to gas,54812969.61308
capital,Link,PL0 0,biomass to liquid,2218.46569
capital,Link,PL0 0,biomass-to-methanol,2409.55719
capital,Link,PL0 0,electricity distribution grid,1329424767.2895
capital,Link,PL0 0,gas DRI,2274.67967
capital,Link,PL0 0,gas pipeline,23087118.89751
capital,Link,PL0 0,heat100-200 industry electric boiler steam,357.07789
capital,Link,PL0 0,heat100-200 industry gas,11044274.42463
capital,Link,PL0 0,heat100-200 industry industrial heat pump high temperature,215896746.75028
capital,Link,PL0 0,heat100-200 industry solid biomass,1053.27742
capital,Link,PL0 0,heat200-500 industry gas,1407111.38923
capital,Link,PL0 0,heat200-500 industry hydrogen,105.85267
capital,Link,PL0 0,heat200-500 industry solid biomass,21176241.86846
capital,Link,PL0 0,heat<100 industry electric boiler steam,360.71393
capital,Link,PL0 0,heat<100 industry gas,10771418.71288
capital,Link,PL0 0,heat<100 industry industrial heat pump medium temperature,185441559.98591
capital,Link,PL0 0,heat<100 industry solid biomass,1232.22329
capital,Link,PL0 0,heat>500 industry gas,4724823.86455
capital,Link,PL0 0,heat>500 industry hydrogen,151.99349
capital,Link,PL0 0,home battery charger,3574.61549
capital,Link,PL0 0,methanolisation,14413.0118
capital,Link,PL0 0,rural air heat pump,4902.43603
capital,Link,PL0 0,rural biomass boiler,1445046935.73858
capital,Link,PL0 0,rural gas boiler,531829904.1857
capital,Link,PL0 0,rural ground heat pump,42305004.23706
capital,Link,PL0 0,rural resistive heater,42192926.5334
capital,Link,PL0 0,urban central air heat pump,4203.30766
capital,Link,PL0 0,urban central gas CHP,7816.22983
capital,Link,PL0 0,urban central gas boiler,149320597.22855
capital,Link,PL0 0,urban central resistive heater,7322851.40503
capital,Link,PL0 0,urban central solid biomass CHP,105187346.48006
capital,Link,PL0 0,urban central solid biomass CHP CC,145428577.73028
capital,Link,PL0 0,urban decentral air heat pump,3961244.45238
capital,Link,PL0 0,urban decentral biomass boiler,1227806836.03752
capital,Link,PL0 0,urban decentral gas boiler,451877635.12653
capital,Link,PL0 0,urban decentral resistive heater,35864222.44166
capital,Link,PL0 0,waste CHP,3010.37026
capital,Link,PT0 0,Combined-Cycle Gas,458028555.98515
capital,Link,PT0 0,H2 Electrolysis,2140.42108
capital,Link,PT0 0,Haber-Bosch,9867.90719
capital,Link,PT0 0,Open-Cycle Gas,1276.67787
capital,Link,PT0 0,SMR,28748.73706
capital,Link,PT0 0,Sabatier,817.5691
capital,Link,PT0 0,battery charger,8181.0647
capital,Link,PT0 0,biogas to gas,14721075.1164
capital,Link,PT0 0,biomass to liquid,114021.43893
capital,Link,PT0 0,biomass-to-methanol,2657.84031
capital,Link,PT0 0,electricity distribution grid,649814296.92918
capital,Link,PT0 0,heat100-200 industry electric boiler steam,303.71318
capital,Link,PT0 0,heat100-200 industry gas,2703726.66717
capital,Link,PT0 0,heat100-200 industry industrial heat pump high temperature,11607969.56912
capital,Link,PT0 0,heat100-200 industry solid biomass,33873859.72856
capital,Link,PT0 0,heat200-500 industry gas,352317.26093
capital,Link,PT0 0,heat200-500 industry hydrogen,81.59064
capital,Link,PT0 0,heat200-500 industry solid biomass,5302388.09908
capital,Link,PT0 0,heat<100 industry electric boiler steam,301.34059
capital,Link,PT0 0,heat<100 industry gas,2691323.65347
capital,Link,PT0 0,heat<100 industry industrial heat pump medium temperature,7839.07232
capital,Link,PT0 0,heat<100 industry solid biomass,43200713.67622
capital,Link,PT0 0,heat>500 industry gas,1065560.89144
capital,Link,PT0 0,heat>500 industry hydrogen,101.17455
capital,Link,PT0 0,home battery charger,3491129.926
capital,Link,PT0 0,methanolisation,19549.12679
capital,Link,PT0 0,rural air heat pump,8278.50652
capital,Link,PT0 0,rural biomass boiler,154601460.5275
capital,Link,PT0 0,rural gas boiler,89226428.20776
capital,Link,PT0 0,rural ground heat pump,54671647.55243
capital,Link,PT0 0,rural resistive heater,103110294.30064
capital,Link,PT0 0,urban central air heat pump,8327.81182
capital,Link,PT0 0,urban central gas CHP,1950.43942
capital,Link,PT0 0,urban central gas boiler,10845737.54642
capital,Link,PT0 0,urban central resistive heater,1374322.75528
capital,Link,PT0 0,urban central solid biomass CHP,22473957.97276
capital,Link,PT0 0,urban central solid biomass CHP CC,114531.90172
capital,Link,PT0 0,urban decentral air heat pump,483575429.97158
capital,Link,PT0 0,urban decentral biomass boiler,200069479.19364
capital,Link,PT0 0,urban decentral gas boiler,115467764.41132
capital,Link,PT0 0,urban decentral resistive heater,108781712.25607
capital,Link,PT0 0,waste CHP,2327.8191
capital,Link,RO0 0,CO2 pipeline,2239.35033
capital,Link,RO0 0,Combined-Cycle Gas,132190236.45533
capital,Link,RO0 0,EAF,2326.77397
capital,Link,RO0 0,H2 DRI,1536.66477
capital,Link,RO0 0,H2 Electrolysis,1943.80494
capital,Link,RO0 0,Haber-Bosch,8914.86858
capital,Link,RO0 0,Open-Cycle Gas,1225.61818
capital,Link,RO0 0,SMR,55511.17315
capital,Link,RO0 0,Sabatier,802.40443
capital,Link,RO0 0,battery charger,4393.18029
capital,Link,RO0 0,biogas to gas,3494548.68737
capital,Link,RO0 0,biomass to liquid,8738.18539
capital,Link,RO0 0,biomass-to-methanol,2664.1649
capital,Link,RO0 0,electricity distribution grid,425889854.18522
capital,Link,RO0 0,gas DRI,2097.86343
capital,Link,RO0 0,heat100-200 industry electric boiler steam,318.87731
capital,Link,RO0 0,heat100-200 industry gas,4960932.35672
capital,Link,RO0 0,heat100-200 industry industrial heat pump high temperature,66640907.78902
capital,Link,RO0 0,heat100-200 industry solid biomass,24915534.16748
capital,Link,RO0 0,heat200-500 industry gas,469750.40046
capital,Link,RO0 0,heat200-500 industry hydrogen,74.10016
